"#","Node","Tgw","Tgnum","Tanggal","Area","Segmen","Opr","sub_opr","Xch","To Xch","Attempt","Seiz","Conn","Answ","seiz_t","con_t","ans_t","Cct","idle_cct","dial_tout","Occupied","Vacant","Incomplete","rel_early","rel_ring","tg_busy","sub_busy","ring_tout","res_una","Restricts","auth_fail","med_una","Unreach","lack_cap","s_congest","iad_off","n_unspec","protocol_err","Rejected","Intercept","t_control","Lost","seiz_traf","con_traf","ans_traf","Iasr","Pi_traf","Pocc"
"2124","SB5S","KBL_MGW","302","2020-09-06","","","","","","","0","0","0","0","0","0","0","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.33"
"2125","SB5S","KBL_MGW","301","2020-09-06","","","","","","","0","0","0","0","0","0","0","60","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2126","SB5S","KBL_MGW","300","2020-09-06","","","","","","","3","3","3","1","143","140","91","30","30","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33.33","0.15","3.33"
"2127","SB4S","Denpasar_MGW","1309","2020-09-06","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","PSTN Maumere","0","0","0","0","0","0","0","151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2128","SB4S","Denpasar_MGW","1308","2020-09-06","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","SS Semarang via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2129","SB4S","Denpasar_MGW","1307","2020-09-06","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","SS Palembang via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2130","SB4S","Denpasar_MGW","1306","2020-09-06","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","SS Makassar via ISUP","0","0","0","0","0","0","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2131","SB4S","Denpasar_MGW","1305","2020-09-06","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","SS Medan via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2132","SB4S","Denpasar_MGW","1304","2020-09-06","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","PSTN Kupang","0","0","0","0","0","0","0","370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2133","SB4S","Denpasar_MGW","1302","2020-09-06","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","SS Banjarmasin via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2134","SB4S","Denpasar_MGW","1301","2020-09-06","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","SS Denpasar via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2135","SB4S","Denpasar_MGW","1326","2020-09-06","REG5","pstn","olo","netre-jatim","Denpasar_MGW","Indosat_Jartap_DP 2","37","37","2","2","313","107","82","124","61","0","2","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.41","0.13","1.61"
"2136","SB4S","Denpasar_MGW","1325","2020-09-06","REG5","pstn","olo","netre-jatim","Denpasar_MGW","BBT3_DP","0","0","0","0","0","0","0","31","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2137","SB4S","Denpasar_MGW","1324","2020-09-06","REG5","cell","olo","Telkomsel","Denpasar_MGW","Telkomsel_DPR","160774","160774","140254","61931","6497986","6155024","4069789","2728","2101","0","628","18942","83","2136","30168","0","18016","7577","265","103","0","0","74","60","0","0","15777","5303","0","0","0","21234","75.21","71.24","47.1","38.52","142.99","23.02"
"2138","SB4S","Denpasar_MGW","1323","2020-09-06","REG5","cell","olo","Telkomsel","Denpasar_MGW","Telkomsel_DPR","751765","751765","693518","246045","30048997","28031732","18075518","1889","767","0","1123","44243","937","11770","173257","0","93730","37208","1955","637","0","0","686","728","1877","0","113899","24063","0","0","0","141508","347.79","324.44","209.21","32.73","654.45","59.45"
"2139","SB4S","Denpasar_MGW","1320","2020-09-06","REG5","cell","olo","netre-jatim","Denpasar_MGW","SmartTelecom_DP 1","4530","4530","4281","1432","193779","178767","112992","93","77","0","17","9","4","0","0","0","1","15","1","2","0","0","0","0","0","0","2127","929","0","0","0","3056","2.24","2.07","1.31","31.61","6.23","18.28"
"2140","SB4S","Denpasar_MGW","1319","2020-09-06","REG5","cell","olo","netre-jatim","Denpasar_MGW","Smartfren_DP 1","10361","10361","10016","1660","312134","282678","98400","31","7","0","25","19","1","0","2","1","2","9","0","0","0","0","0","0","0","0","8061","553","0","0","0","8614","3.61","3.27","1.14","16.02","11.92","80.65"
"2141","SB4S","Denpasar_MGW","1318","2020-09-06","REG5","pstn","olo","netre-jatim","Denpasar_MGW","Smartfren_Jartap_DP 2","528","528","508","286","34256","32513","23973","62","59","0","4","4","1","0","1","0","3","9","0","0","0","0","1","0","4","0","211","6","0","0","0","222","0.4","0.38","0.28","54.17","1.67","6.45"
"2142","SB4S","Denpasar_MGW","1317","2020-09-06","REG5","cell","olo","Indosat","Denpasar_MGW","Indosat_DPR","323411","323411","314461","93944","13289589","12119300","7799804","1271","882","0","390","272","92","5632","107377","0","2100","283","87","107","0","0","9","6","0","0","109242","2892","0","0","0","112895","153.81","140.27","90.28","29.05","313.33","30.68"
"2143","SB4S","Denpasar_MGW","1316","2020-09-06","REG5","cell","olo","XL Axiata","Denpasar_MGW","XL_DPR","735214","735214","701624","246271","32625630","30156924","17766726","2976","1470","0","1383","3817","193","16914","256897","0","9164","1016","124","2509","0","0","298","158","10","0","181571","9917","0","0","0","194272","377.61","349.04","205.63","33.5","752.84","46.47"
"2144","SB4S","Denpasar_MGW","1315","2020-09-06","REG5","pstn","olo","netre-jatim","Denpasar_MGW","BBT_DP 2","218","218","207","101","15879","14971","11709","31","30","0","2","1","0","9","88","0","0","1","0","0","0","0","0","0","1","0","16","0","0","0","0","18","0.18","0.17","0.14","46.33","1.09","6.45"
"2145","SB4S","Denpasar_MGW","1313","2020-09-06","REG5","pstn","olo","netre-jatim","Denpasar_MGW","Indosat_Jartap_DP 1","0","0","0","0","0","0","0","31","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2146","SB4S","Denpasar_MGW","1312","2020-09-06","REG5","cell","olo","H3I","Denpasar_MGW","H3I_DPR","34148","34148","32612","8987","1405110","1297185","691493","248","175","0","74","602","17","468","9432","0","43","114","8","23","0","0","41","1","0","0","14107","90","0","0","0","14270","16.26","15.01","8","26.32","33.88","29.84"
"2147","SB4S","Malang_MGW","1213","2020-09-06","REG5","pstn","Telkom","netre-jatim","Malang_MGW","SS Semarang via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2148","SB4S","Malang_MGW","1212","2020-09-06","REG5","pstn","Telkom","netre-jatim","Malang_MGW","SS Genban Via ISUP","0","0","0","0","0","0","0","465","465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2149","SB4S","Malang_MGW","1211","2020-09-06","REG5","pstn","Telkom","netre-jatim","Malang_MGW","SS SB1S Via ISUP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2150","SB4S","Malang_MGW","1210","2020-09-06","REG5","pstn","Telkom","netre-jatim","Malang_MGW","PSTN Jember ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2151","SB4S","Malang_MGW","1209","2020-09-06","REG5","pstn","Telkom","netre-jatim","Malang_MGW","SS Jakarta 2 via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2152","SB4S","Malang_MGW","1208","2020-09-06","REG5","cell","olo","Telkomsel","Malang_MGW","Telkomsel_DPR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2153","SB4S","Malang_MGW","1207","2020-09-06","REG5","cell","olo","Telkomsel","Malang_MGW","Telkomsel_DPR","418504","418504","400855","152845","18120525","16998118","11173043","3875","2592","0","1253","10857","238","6495","136511","0","23081","11541","1003","200","0","0","271","28","782","0","68332","6078","0","0","0","75585","209.73","196.74","129.32","36.52","422.34","32.34"
"2154","SB4S","Malang_MGW","1206","2020-09-06","REG5","cell","olo","netre-jatim","Malang_MGW","Smartfren_Jartap ML","0","0","0","0","0","0","0","217","217","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.46"
"2155","SB4S","Malang_MGW","1205","2020-09-06","REG5","cell","olo","netre-jatim","Malang_MGW","Smartfren_ML","4012","4012","3830","881","114779","103503","35470","93","85","0","9","10","0","1","0","0","0","11","1","1","0","0","0","0","0","0","2720","379","0","0","0","3099","1.33","1.2","0.41","21.96","4.27","9.68"
"2156","SB4S","Malang_MGW","1204","2020-09-06","REG5","cell","olo","netre-jatim","Malang_MGW","Smarttelecom_ML","4314","4314","4019","1363","141825","127405","63966","62","53","0","10","4","2","0","0","0","0","54","0","1","0","0","0","0","0","0","1919","968","0","0","0","2887","1.64","1.47","0.74","31.59","3.73","16.13"
"2157","SB4S","Malang_MGW","1203","2020-09-06","REG5","cell","olo","Indosat","Malang_MGW","Indosat_DPR","240010","240010","229562","59529","8973808","8066533","5033544","1457","913","0","544","255","8","5228","72557","0","1049","268","48","85","0","0","82","36","3","0","93747","5259","0","0","0","100830","103.86","93.36","58.26","24.8","212.68","37.34"
"2158","SB4S","Malang_MGW","1202","2020-09-06","REG5","cell","olo","netre-jatim","Malang_MGW","Indosat_Jartap_ML 2","36","36","22","5","715","690","473","558","526","0","2","13","0","0","0","0","0","0","1","0","0","0","0","0","0","0","17","0","0","0","0","17","0.01","0.01","0.01","13.89","0.35","0.36"
"2159","SB4S","Malang_MGW","1201","2020-09-06","REG5","cell","olo","XL Axiata","Malang_MGW","XL_DPR","346948","346948","333510","86018","13668690","12584211","6537582","620","159","0","462","862","61","7597","98651","0","2187","357","179","255","0","0","69","51","231","0","133644","12983","0","0","0","149769","158.2","145.65","75.67","24.79","310.55","74.52"
"2160","SB4S","Jember_MGW","1401","2020-09-06","REG5","pstn","Telkom","netre-jatim","Jember_MGW","PSTN Jember ","0","0","0","0","0","0","0","558","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2161","SB4S","Jember_MGW","1405","2020-09-06","REG5","cell","olo","netre-jatim","Jember_MGW","Smartfren_Jartap_JR 2","0","0","0","0","0","0","0","31","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2162","SB4S","Jember_MGW","1404","2020-09-06","REG5","cell","olo","netre-jatim","Jember_MGW","Smarttelecom_JR 1","13","13","11","4","185","177","55","31","28","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","0","0","0","7","0","0","0","30.77","0.06","12.9"
"2163","SB4S","Jember_MGW","1403","2020-09-06","REG5","cell","olo","netre-jatim","Jember_MGW","Smartfren_JR 1","4","4","3","1","104","102","69","31","27","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","25","0.12","16.13"
"2164","SB4S","Jember_MGW","1402","2020-09-06","REG5","cell","olo","XL Axiata","Jember_MGW","XL_DPR","31514","31514","29530","11810","1511887","1394757","876439","682","521","0","162","275","33","1116","13891","0","277","57","22","29","0","0","11","0","44","0","1669","1970","0","0","0","3987","17.5","16.14","10.14","37.48","33.74","23.75"
"2165","SB4S","Malang_MGW","342","2020-09-06","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2166","SB4S","Malang_MGW","341","2020-09-06","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2167","SB4S","Malang_MGW","340","2020-09-06","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2168","SB4S","Denpasar_MGW","451","2020-09-06","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2169","SB4S","Denpasar_MGW","450","2020-09-06","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2170","SB4S","Denpasar_MGW","447","2020-09-06","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2171","SB4S","Denpasar_MGW","446","2020-09-06","","","","","","","12","12","12","2","555","523","76","30","30","0","1","0","0","0","7","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.01","0","16.67","0.2","3.33"
"2172","SB4S","Denpasar_MGW","445","2020-09-06","","","","","","","3","3","3","1","81","75","27","120","60","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","33.33","0.06","0.83"
"2173","SB4S","Denpasar_MGW","444","2020-09-06","","","","","","","8","8","7","7","1911","1881","1814","30","30","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.02","0.02","87.5","0.81","3.33"
"2174","SB4S","Denpasar_MGW","443","2020-09-06","","","","","","","8","8","8","7","515","494","382","30","30","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.01","0","87.5","0.17","3.33"
"2175","SB4S","Denpasar_MGW","442","2020-09-06","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2176","SB4S","Denpasar_MGW","441","2020-09-06","","","","","","","30","30","30","1","781","626","356","30","30","0","1","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","21","0.01","0.01","0","3.33","0.52","3.33"
"2177","SB4S","Denpasar_MGW","440","2020-09-06","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2178","SB4S","Denpasar_MGW","439","2020-09-06","","","","","","","49","49","48","30","2669","2398","1864","30","29","0","2","0","0","1","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.03","0.02","61.22","0.74","6.67"
"2179","SB4S","Denpasar_MGW","438","2020-09-06","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2180","SB4S","Denpasar_MGW","437","2020-09-06","","","","","","","23","23","23","15","6879","6814","6352","30","29","0","2","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0.08","0.08","0.07","65.22","1.27","6.67"
"2181","SB4S","Denpasar_MGW","436","2020-09-06","","","","","","","269","269","266","196","40925","39828","35989","60","26","0","5","2","0","1","54","0","0","1","0","0","0","0","0","0","0","0","13","2","0","0","0","15","0.47","0.46","0.42","72.86","2.48","8.33"
"2182","SB4S","Denpasar_MGW","435","2020-09-06","","","","","","","1","1","1","0","3","1","0","30","30","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.33"
"2183","SB4S","Denpasar_MGW","434","2020-09-06","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2184","SB4S","Denpasar_MGW","433","2020-09-06","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2185","SB4S","Denpasar_MGW","432","2020-09-06","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2186","SB4S","Denpasar_MGW","431","2020-09-06","","","","","","","0","0","0","0","0","0","0","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.33"
"2187","SB4S","Denpasar_MGW","430","2020-09-06","","","","","","","6","6","5","4","314","289","234","30","30","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66.67","0.2","3.33"
"2188","SB4S","Denpasar_MGW","429","2020-09-06","","","","","","","0","0","0","0","0","0","0","60","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2189","SB4S","Denpasar_MGW","428","2020-09-06","","","","","","","18","18","17","9","975","929","623","30","30","0","1","0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0.01","0.01","0.01","50","0.32","3.33"
"2190","SB4S","Denpasar_MGW","427","2020-09-06","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2191","SB4S","Denpasar_MGW","426","2020-09-06","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2192","SB4S","Denpasar_MGW","424","2020-09-06","","","","","","","26","26","25","16","1286","1227","806","120","60","0","2","1","0","0","8","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0.01","0.01","0.01","61.54","0.36","1.67"
