"#","Node","Tgw","Tgnum","Tanggal","Area","Segmen","Opr","sub_opr","Xch","To Xch","Attempt","Seiz","Conn","Answ","seiz_t","con_t","ans_t","Cct","idle_cct","dial_tout","Occupied","Vacant","Incomplete","rel_early","rel_ring","tg_busy","sub_busy","ring_tout","res_una","Restricts","auth_fail","med_una","Unreach","lack_cap","s_congest","iad_off","n_unspec","protocol_err","Rejected","Intercept","t_control","Lost","seiz_traf","con_traf","ans_traf","Oasr","Po_traf","Pocc"
"855","SB5S","KBL_MGW","51","2020-09-03","REG5","cell","olo","Telkomsel","KBL_MGW","Telkomsel_SB","2360122","2360122","2288461","619069","96486353","89324743","51609561","9021","3674","0","5058","1358","5","35651","736023","0","10457","1931","25497","1439","0","0","527","53","0","0","869235","55216","0","0","0","925047","1116.74","1033.85","597.33","26.23","2303.02","56.07"
"856","SB5S","KBL_MGW","50","2020-09-03","REG5","cell","olo","netre-jatim","KBL_MGW","Sampoerna_SB","3268","3268","1533","0","68990","17856","0","465","428","0","6","0","0","1072","962","0","42","1","21","0","0","0","0","0","0","0","637","530","0","0","0","1170","0.8","0.21","0","0","2.04","1.29"
"857","SB5S","KBL_MGW","47","2020-09-03","REG5","cell","olo","Indosat","KBL_MGW","Indosat_SB","483813","483813","472721","185716","20838027","19426003","12782323","3224","2316","0","866","92","6","7362","186011","0","105","4213","73","61","0","0","13777","1","0","0","84785","1455","0","0","0","100174","241.18","224.84","147.94","38.39","454.09","26.86"
"858","SB5S","KBL_MGW","46","2020-09-03","REG5","cell","olo","Indosat","KBL_MGW","Indosat_SB","524135","524135","514153","206900","24181730","22647173","15247638","1581","598","0","984","60","6","7876","208291","0","101","4712","45","78","0","0","187","0","0","0","94548","1306","0","0","0","96065","279.88","262.12","176.48","39.47","527.17","62.24"
"859","SB5S","KBL_MGW","45","2020-09-03","REG5","cell","olo","XL Axiata","KBL_MGW","XL_SB","527965","527957","487768","166002","22037470","20456805","13824306","3968","1154","0","1378","38651","206","8654","124735","0","71503","24115","2816","103","0","0","784","165","0","0","63200","26727","0","0","0","91099","255.06","236.77","160","31.44","489.01","34.73"
"860","SB5S","KBL_MGW","42","2020-09-03","REG5","pstn","Telkom","netre-jatim","KBL_MGW","undef","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"861","SB5S","KBL_MGW","24","2020-09-03","REG5","cell","olo","netre-jatim","KBL_MGW","SmartTelecom_SB","19471","19471","17213","4255","679407","636467","389909","155","110","0","40","2527","0","219","8044","0","110","519","0","483","0","0","0","0","0","0","2549","761","0","0","0","3311","7.86","7.37","4.51","21.85","18.13","25.81"
"862","SB5S","KBL_MGW","5","2020-09-03","REG5","cell","olo","Telkomsel","KBL_MGW","Telkomsel_SB","800","800","0","0","0","0","0","0","0","0","0","0","0","721","0","0","18","0","0","0","0","0","1","0","0","0","48","12","0","0","0","61","0","0","0","0","0","0"
"863","SB5S","Madiun_MGW","208","2020-09-03","","","","","","","0","0","0","0","0","0","0","558","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"864","SB5S","Madiun_MGW","207","2020-09-03","REG5","cell","olo","netre-jatim","Madiun_MGW","Excelcomm_MN","219802","219690","198975","63909","8950661","8121020","5225047","868","645","0","224","9591","86","5456","64693","0","27015","11678","856","39","0","0","257","15","0","0","26658","9357","0","0","0","36324","103.6","93.99","60.48","29.09","195.23","25.81"
"865","SB5S","Madiun_MGW","206","2020-09-03","REG5","pstn","Telkom","netre-jatim","Madiun_MGW","undef","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"866","SB5S","Madiun_MGW","205","2020-09-03","REG5","pstn","olo","netre-jatim","Madiun_MGW","Smartfren_Jartap_MN","9","9","0","0","4","0","0","31","31","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"867","SB5S","Madiun_MGW","204","2020-09-03","REG5","cell","olo","netre-jatim","Madiun_MGW","Smarfren_MN","7004","7004","6295","1521","227494","211676","121250","31","24","0","8","962","0","102","2946","0","93","84","0","197","0","0","0","0","0","0","946","153","0","0","0","1099","2.63","2.45","1.4","21.72","6.22","25.81"
"868","SB5S","Madiun_MGW","203","2020-09-03","REG5","cell","olo","netre-jatim","Madiun_MGW","SmartTelecom_MN","23128","23106","20780","5817","853107","803363","481284","31","10","0","22","2401","0","410","11014","0","131","817","1","195","0","0","1","0","0","0","1455","858","0","0","0","2319","9.87","9.3","5.57","25.18","20.34","70.97"
"869","SB5S","Madiun_MGW","202","2020-09-03","REG5","cell","olo","netre-jatim","Madiun_MGW","Indosat_Jartap_MN 2","0","0","0","0","0","0","0","31","30","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.45"
"870","SB5S","Madiun_MGW","201","2020-09-03","REG5","cell","olo","netre-jatim","Madiun_MGW","Indosat_Jarber_MN 1","306682","306682","300417","129174","14422926","13461563","9099566","620","298","0","323","48","0","5068","120239","0","44","2209","37","38","0","0","61","217","0","0","49271","133","0","0","0","49825","166.93","155.81","105.32","42.12","317.98","52.1"
"871","SB5S","KBL_MGW","371","2020-09-03","","","","","","","2","2","2","0","43","33","0","31","30","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","3.23"
"872","SB5S","KBL_MGW","521","2020-09-03","","","","","","","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"873","SB5S","KBL_MGW","367","2020-09-03","","","","","","","312","312","259","180","26299","26222","20675","30","26","0","5","0","0","0","62","0","53","10","0","0","0","0","0","0","0","0","1","6","0","0","0","7","0.3","0.3","0.24","57.69","2.15","16.67"
"874","SB5S","KBL_MGW","366","2020-09-03","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"875","SB5S","KBL_MGW","365","2020-09-03","","","","","","","21","21","20","16","1186","1180","1105","30","29","0","2","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0.01","0.01","0.01","76.19","0.33","6.67"
"876","SB5S","KBL_MGW","364","2020-09-03","","","","","","","1","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"877","SB5S","KBL_MGW","363","2020-09-03","","","","","","","35","35","35","33","5058","4992","4861","30","29","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.06","0.06","0.06","94.29","0.94","6.67"
"878","SB5S","KBL_MGW","362","2020-09-03","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"879","SB5S","KBL_MGW","361","2020-09-03","","","","","","","18","18","18","17","1161","1158","1121","30","30","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.01","0.01","94.44","0.33","3.33"
"880","SB5S","KBL_MGW","360","2020-09-03","","","","","","","19","19","19","10","880","840","338","30","27","0","1","0","0","0","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.01","0","52.63","0.23","3.33"
"881","SB5S","KBL_MGW","359","2020-09-03","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"882","SB5S","KBL_MGW","358","2020-09-03","","","","","","","55","55","52","49","5451","5336","5126","30","29","0","2","0","0","0","2","0","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","1","0.06","0.06","0.06","89.09","0.69","6.67"
"883","SB5S","KBL_MGW","357","2020-09-03","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"884","SB5S","KBL_MGW","356","2020-09-03","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"885","SB5S","KBL_MGW","355","2020-09-03","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"886","SB5S","KBL_MGW","354","2020-09-03","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"887","SB5S","KBL_MGW","353","2020-09-03","","","","","","","26","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"888","SB5S","KBL_MGW","352","2020-09-03","","","","","","","389","389","388","388","47026","46900","46870","30","27","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.54","0.54","0.54","99.74","2.53","13.33"
"889","SB5S","KBL_MGW","350","2020-09-03","","","","","","","211","211","210","182","18332","18253","15816","30","29","0","2","0","0","1","27","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.21","0.21","0.18","86.26","1.98","6.67"
"890","SB5S","KBL_MGW","349","2020-09-03","","","","","","","2","2","1","1","5","5","4","41","41","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0.01","2.44"
"891","SB5S","KBL_MGW","348","2020-09-03","","","","","","","13643","13408","13401","13368","2698357","2642635","2634611","81","12","0","60","0","0","7","12","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","21","31.23","30.59","30.49","99.7","89.03","74.07"
"892","SB5S","KBL_MGW","347","2020-09-03","","","","","","","64","64","64","63","8241","8232","8196","21","13","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.1","0.09","98.44","1.08","7.69"
"893","SB5S","KBL_MGW","346","2020-09-03","","","","","","","76","76","35","31","10693","10680","10235","21","13","0","2","0","0","0","2","0","41","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.12","0.12","0.12","40.79","1.41","10"
"894","SB5S","KBL_MGW","345","2020-09-03","","","","","","","0","0","0","0","0","0","0","30","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"895","SB5S","KBL_MGW","344","2020-09-03","","","","","","","18","18","18","13","635","630","469","30","29","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0.01","0.01","0.01","72.22","0.17","6.67"
"896","SB5S","KBL_MGW","343","2020-09-03","","","","","","","0","0","0","0","0","0","0","50","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"897","SB5S","KBL_MGW","342","2020-09-03","","","","","","","6","6","5","5","672","664","664","30","29","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.01","0.01","83.33","0.62","6.67"
"898","SB5S","KBL_MGW","341","2020-09-03","","","","","","","21","21","21","21","4030","4024","3981","30","29","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.05","0.05","100","1.07","6.67"
"899","SB5S","KBL_MGW","340","2020-09-03","","","","","","","0","0","0","0","0","0","0","30","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"900","SB5S","KBL_MGW","339","2020-09-03","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"901","SB5S","KBL_MGW","338","2020-09-03","","","","","","","4","4","2","2","83","82","82","30","30","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0.05","3.33"
"902","SB5S","KBL_MGW","337","2020-09-03","","","","","","","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"903","SB5S","KBL_MGW","335","2020-09-03","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"904","SB5S","KBL_MGW","334","2020-09-03","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"905","SB5S","KBL_MGW","333","2020-09-03","","","","","","","104","104","104","104","2143","2125","2094","60","59","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.02","0.02","100","0.26","3.33"
"906","SB5S","KBL_MGW","332","2020-09-03","","","","","","","89","89","89","89","2363","2348","2317","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.03","0.03","100","0.29","3.33"
"907","SB5S","KBL_MGW","331","2020-09-03","","","","","","","17","17","16","16","1215","1212","1210","30","29","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.01","0.01","94.12","0.36","3.33"
"908","SB5S","KBL_MGW","330","2020-09-03","","","","","","","378","375","292","83","17989","16811","10321","30","26","0","5","1","0","6","170","0","6","5","0","1","0","0","0","0","0","0","103","0","0","0","0","103","0.21","0.19","0.12","22.13","2.04","16.67"
"909","SB5S","KBL_MGW","329","2020-09-03","","","","","","","24","24","24","24","4647","4646","4515","30","28","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.05","0.05","100","0.8","10"
"910","SB5S","KBL_MGW","328","2020-09-03","","","","","","","2","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"911","SB5S","KBL_MGW","327","2020-09-03","","","","","","","9","8","7","3","898","896","608","30","27","0","1","0","0","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.01","0.01","37.5","0.37","3.33"
"912","SB5S","KBL_MGW","326","2020-09-03","","","","","","","822","822","815","812","76892","76668","76424","30","24","0","7","1","0","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.89","0.89","0.88","98.78","3.03","23.33"
"913","SB5S","KBL_MGW","325","2020-09-03","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"914","SB5S","KBL_MGW","324","2020-09-03","","","","","","","100","100","100","86","10724","10432","9303","30","27","0","4","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.12","0.12","0.11","86","1.7","13.33"
"915","SB5S","KBL_MGW","323","2020-09-03","","","","","","","67","67","60","55","5411","5237","4965","30","26","0","5","0","0","0","5","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","7","0.06","0.06","0.06","82.09","0.89","16.67"
"916","SB5S","KBL_MGW","322","2020-09-03","","","","","","","55","55","43","31","3003","2976","2458","90","86","0","5","2","0","0","6","0","7","0","0","0","0","0","9","0","0","0","0","0","0","0","0","9","0.03","0.03","0.03","56.36","0.82","5.56"
"917","SB5S","KBL_MGW","321","2020-09-03","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"918","SB5S","KBL_MGW","320","2020-09-03","","","","","","","6","0","0","0","0","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"919","SB5S","KBL_MGW","319","2020-09-03","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"920","SB5S","KBL_MGW","318","2020-09-03","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"921","SB5S","KBL_MGW","317","2020-09-03","","","","","","","7","7","7","7","708","670","642","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.01","0.01","100","0.43","3.33"
"922","SB5S","KBL_MGW","316","2020-09-03","","","","","","","28","28","28","28","1830","1821","1813","60","29","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.02","0.02","100","0.44","3.33"
"923","SB5S","KBL_MGW","315","2020-09-03","","","","","","","236","236","227","225","15574","15482","14257","30","28","0","3","9","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0.18","0.18","0.17","95.34","1.8","10"
"924","SB5S","KBL_MGW","314","2020-09-03","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"925","SB5S","KBL_MGW","313","2020-09-03","","","","","","","21","21","21","3","277","269","31","30","30","0","1","0","0","0","6","0","0","0","11","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","14.29","0.11","3.33"
"926","SB5S","KBL_MGW","312","2020-09-03","","","","","","","48","48","47","38","6249","6235","5788","30","29","0","2","0","0","0","9","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.07","0.07","0.07","79.17","1.14","6.67"
"927","SB5S","KBL_MGW","311","2020-09-03","","","","","","","16393","15335","14361","14316","2250586","2241706","2239919","60","1","0","60","0","0","81","8","306","0","0","14","0","0","2","0","0","0","0","207","392","0","0","0","610","26.05","25.95","25.92","93.36","60.18","100"
"928","SB5S","KBL_MGW","310","2020-09-03","","","","","","","3243","3223","3221","3206","653658","640198","638321","60","1","0","30","0","0","2","10","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","7.57","7.41","7.39","99.47","26.67","50"
"929","SB5S","KBL_MGW","309","2020-09-03","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
